"Notes"	"Yearly July 1st Estimates"	"Yearly July 1st Estimates Code"	"State"	"State Code"	"Age Group"	"Age Group Code"	Population
	"2015"	"2015"	"New Jersey"	"34"	"30-34 years"	"30-34"	566600
	"2015"	"2015"	"New Jersey"	"34"	"35-39 years"	"35-39"	564881
	"2015"	"2015"	"New Jersey"	"34"	"40-44 years"	"40-44"	581781
	"2015"	"2015"	"New Jersey"	"34"	"45-49 years"	"45-49"	632435
	"2015"	"2015"	"New Jersey"	"34"	"50-54 years"	"50-54"	676966
	"2015"	"2015"	"New Jersey"	"34"	"55-59 years"	"55-59"	641507
	"2015"	"2015"	"New Jersey"	"34"	"60-64 years "	"60-64"	529122
	"2015"	"2015"	"New Jersey"	"34"	"65-69 years"	"65-69"	437191
	"2015"	"2015"	"New Jersey"	"34"	"70-74 years"	"70-74"	315264
	"2015"	"2015"	"New Jersey"	"34"	"75-79 years"	"75-79"	225747
	"2015"	"2015"	"New Jersey"	"34"	"80-84 years"	"80-84"	169780
	"2015"	"2015"	"New Jersey"	"34"	"85+ years"	"85+"	199341
	"2015"	"2015"	"New Mexico"	"35"	"< 1 year"	"1"	25891
	"2015"	"2015"	"New Mexico"	"35"	"1-4 years"	"1-4"	106600
	"2015"	"2015"	"New Mexico"	"35"	"5-9 years"	"5-9"	141867
	"2015"	"2015"	"New Mexico"	"35"	"10-14 years"	"10-14"	140274
	"2015"	"2015"	"New Mexico"	"35"	"15-19 years"	"15-19"	139445
	"2015"	"2015"	"New Mexico"	"35"	"20-24 years"	"20-24"	151142
	"2015"	"2015"	"New Mexico"	"35"	"25-29 years"	"25-29"	141712
	"2015"	"2015"	"New Mexico"	"35"	"30-34 years"	"30-34"	139013
	"2015"	"2015"	"New Mexico"	"35"	"35-39 years"	"35-39"	125424
	"2015"	"2015"	"New Mexico"	"35"	"40-44 years"	"40-44"	119061
	"2015"	"2015"	"New Mexico"	"35"	"45-49 years"	"45-49"	120448
	"2015"	"2015"	"New Mexico"	"35"	"50-54 years"	"50-54"	137881
	"2015"	"2015"	"New Mexico"	"35"	"55-59 years"	"55-59"	141130
	"2015"	"2015"	"New Mexico"	"35"	"60-64 years "	"60-64"	130577
	"2015"	"2015"	"New Mexico"	"35"	"65-69 years"	"65-69"	114212
	"2015"	"2015"	"New Mexico"	"35"	"70-74 years"	"70-74"	80543
	"2015"	"2015"	"New Mexico"	"35"	"75-79 years"	"75-79"	57114
	"2015"	"2015"	"New Mexico"	"35"	"80-84 years"	"80-84"	39214
	"2015"	"2015"	"New Mexico"	"35"	"85+ years"	"85+"	37743
	"2015"	"2015"	"New York"	"36"	"< 1 year"	"1"	240411
	"2015"	"2015"	"New York"	"36"	"1-4 years"	"1-4"	938922
	"2015"	"2015"	"New York"	"36"	"5-9 years"	"5-9"	1130001
	"2015"	"2015"	"New York"	"36"	"10-14 years"	"10-14"	1151521
	"2015"	"2015"	"New York"	"36"	"15-19 years"	"15-19"	1233761
	"2015"	"2015"	"New York"	"36"	"20-24 years"	"20-24"	1390568
	"2015"	"2015"	"New York"	"36"	"25-29 years"	"25-29"	1484061
	"2015"	"2015"	"New York"	"36"	"30-34 years"	"30-34"	1367912
	"2015"	"2015"	"New York"	"36"	"35-39 years"	"35-39"	1241035
	"2015"	"2015"	"New York"	"36"	"40-44 years"	"40-44"	1215137
	"2015"	"2015"	"New York"	"36"	"45-49 years"	"45-49"	1318056
	"2015"	"2015"	"New York"	"36"	"50-54 years"	"50-54"	1412004
	"2015"	"2015"	"New York"	"36"	"55-59 years"	"55-59"	1364541
	"2015"	"2015"	"New York"	"36"	"60-64 years "	"60-64"	1168323
	"2015"	"2015"	"New York"	"36"	"65-69 years"	"65-69"	977533
	"2015"	"2015"	"New York"	"36"	"70-74 years"	"70-74"	694233
	"2015"	"2015"	"New York"	"36"	"75-79 years"	"75-79"	507365
	"2015"	"2015"	"New York"	"36"	"80-84 years"	"80-84"	376925
	"2015"	"2015"	"New York"	"36"	"85+ years"	"85+"	442357
	"2015"	"2015"	"North Carolina"	"37"	"< 1 year"	"1"	120418
	"2015"	"2015"	"North Carolina"	"37"	"1-4 years"	"1-4"	482284
	"2015"	"2015"	"North Carolina"	"37"	"5-9 years"	"5-9"	641346
	"2015"	"2015"	"North Carolina"	"37"	"10-14 years"	"10-14"	650015
	"2015"	"2015"	"North Carolina"	"37"	"15-19 years"	"15-19"	660900
	"2015"	"2015"	"North Carolina"	"37"	"20-24 years"	"20-24"	708271
	"2015"	"2015"	"North Carolina"	"37"	"25-29 years"	"25-29"	673818
	"2015"	"2015"	"North Carolina"	"37"	"30-34 years"	"30-34"	639358
	"2015"	"2015"	"North Carolina"	"37"	"35-39 years"	"35-39"	632489
	"2015"	"2015"	"North Carolina"	"37"	"40-44 years"	"40-44"	663784
	"2015"	"2015"	"North Carolina"	"37"	"45-49 years"	"45-49"	675329
	"2015"	"2015"	"North Carolina"	"37"	"50-54 years"	"50-54"	699665
	"2015"	"2015"	"North Carolina"	"37"	"55-59 years"	"55-59"	671105
	"2015"	"2015"	"North Carolina"	"37"	"60-64 years "	"60-64"	600132
	"2015"	"2015"	"North Carolina"	"37"	"65-69 years"	"65-69"	527554
	"2015"	"2015"	"North Carolina"	"37"	"70-74 years"	"70-74"	376850
	"2015"	"2015"	"North Carolina"	"37"	"75-79 years"	"75-79"	257004
	"2015"	"2015"	"North Carolina"	"37"	"80-84 years"	"80-84"	177367
	"2015"	"2015"	"North Carolina"	"37"	"85+ years"	"85+"	173957
	"2015"	"2015"	"North Dakota"	"38"	"< 1 year"	"1"	11335
	"2015"	"2015"	"North Dakota"	"38"	"1-4 years"	"1-4"	42356
	"2015"	"2015"	"North Dakota"	"38"	"5-9 years"	"5-9"	49768
	"2015"	"2015"	"North Dakota"	"38"	"10-14 years"	"10-14"	44578
	"2015"	"2015"	"North Dakota"	"38"	"15-19 years"	"15-19"	48176
	"2015"	"2015"	"North Dakota"	"38"	"20-24 years"	"20-24"	69138
	"2015"	"2015"	"North Dakota"	"38"	"25-29 years"	"25-29"	60142
	"2015"	"2015"	"North Dakota"	"38"	"30-34 years"	"30-34"	53957
	"2015"	"2015"	"North Dakota"	"38"	"35-39 years"	"35-39"	45299
	"2015"	"2015"	"North Dakota"	"38"	"40-44 years"	"40-44"	39810
	"2015"	"2015"	"North Dakota"	"38"	"45-49 years"	"45-49"	40306
	"2015"	"2015"	"North Dakota"	"38"	"50-54 years"	"50-54"	47754
	"2015"	"2015"	"North Dakota"	"38"	"55-59 years"	"55-59"	50352
	"2015"	"2015"	"North Dakota"	"38"	"60-64 years "	"60-64"	44093
	"2015"	"2015"	"North Dakota"	"38"	"65-69 years"	"65-69"	33077
	"2015"	"2015"	"North Dakota"	"38"	"70-74 years"	"70-74"	23263
	"2015"	"2015"	"North Dakota"	"38"	"75-79 years"	"75-79"	17769
	"2015"	"2015"	"North Dakota"	"38"	"80-84 years"	"80-84"	14583
	"2015"	"2015"	"North Dakota"	"38"	"85+ years"	"85+"	18310
	"2015"	"2015"	"Ohio"	"39"	"< 1 year"	"1"	138773
	"2015"	"2015"	"Ohio"	"39"	"1-4 years"	"1-4"	559116
	"2015"	"2015"	"Ohio"	"39"	"5-9 years"	"5-9"	722618
	"2015"	"2015"	"Ohio"	"39"	"10-14 years"	"10-14"	745352
	"2015"	"2015"	"Ohio"	"39"	"15-19 years"	"15-19"	771598
	"2015"	"2015"	"Ohio"	"39"	"20-24 years"	"20-24"	790396
	"2015"	"2015"	"Ohio"	"39"	"25-29 years"	"25-29"	764337
	"2015"	"2015"	"Ohio"	"39"	"30-34 years"	"30-34"	721889
	"2015"	"2015"	"Ohio"	"39"	"35-39 years"	"35-39"	690714
	"2015"	"2015"	"Ohio"	"39"	"40-44 years"	"40-44"	704164
	"2015"	"2015"	"Ohio"	"39"	"45-49 years"	"45-49"	746932
	"2015"	"2015"	"Ohio"	"39"	"50-54 years"	"50-54"	825733
	"2015"	"2015"	"Ohio"	"39"	"55-59 years"	"55-59"	848241
	"2015"	"2015"	"Ohio"	"39"	"60-64 years "	"60-64"	744548
	"2015"	"2015"	"Ohio"	"39"	"65-69 years"	"65-69"	616538
	"2015"	"2015"	"Ohio"	"39"	"70-74 years"	"70-74"	428128
	"2015"	"2015"	"Ohio"	"39"	"75-79 years"	"75-79"	315400
	"2015"	"2015"	"Ohio"	"39"	"80-84 years"	"80-84"	229483
	"2015"	"2015"	"Ohio"	"39"	"85+ years"	"85+"	253567
	"2015"	"2015"	"Oklahoma"	"40"	"< 1 year"	"1"	53137
	"2015"	"2015"	"Oklahoma"	"40"	"1-4 years"	"1-4"	213996
	"2015"	"2015"	"Oklahoma"	"40"	"5-9 years"	"5-9"	271281
	"2015"	"2015"	"Oklahoma"	"40"	"10-14 years"	"10-14"	264779
	"2015"	"2015"	"Oklahoma"	"40"	"15-19 years"	"15-19"	260969
	"2015"	"2015"	"Oklahoma"	"40"	"20-24 years"	"20-24"	287497
	"2015"	"2015"	"Oklahoma"	"40"	"25-29 years"	"25-29"	272169
	"2015"	"2015"	"Oklahoma"	"40"	"30-34 years"	"30-34"	269711
	"2015"	"2015"	"Oklahoma"	"40"	"35-39 years"	"35-39"	244029
	"2015"	"2015"	"Oklahoma"	"40"	"40-44 years"	"40-44"	232313
	"2015"	"2015"	"Oklahoma"	"40"	"45-49 years"	"45-49"	227400
	"2015"	"2015"	"Oklahoma"	"40"	"50-54 years"	"50-54"	255726
	"2015"	"2015"	"Oklahoma"	"40"	"55-59 years"	"55-59"	255864
	"2015"	"2015"	"Oklahoma"	"40"	"60-64 years "	"60-64"	225998
	"2015"	"2015"	"Oklahoma"	"40"	"65-69 years"	"65-69"	190125
	"2015"	"2015"	"Oklahoma"	"40"	"70-74 years"	"70-74"	141453
	"2015"	"2015"	"Oklahoma"	"40"	"75-79 years"	"75-79"	102125
	"2015"	"2015"	"Oklahoma"	"40"	"80-84 years"	"80-84"	71639
	"2015"	"2015"	"Oklahoma"	"40"	"85+ years"	"85+"	69289
	"2015"	"2015"	"Oregon"	"41"	"< 1 year"	"1"	45649
	"2015"	"2015"	"Oregon"	"41"	"1-4 years"	"1-4"	186114
	"2015"	"2015"	"Oregon"	"41"	"5-9 years"	"5-9"	243161
	"2015"	"2015"	"Oregon"	"41"	"10-14 years"	"10-14"	240441
	"2015"	"2015"	"Oregon"	"41"	"15-19 years"	"15-19"	244567
	"2015"	"2015"	"Oregon"	"41"	"20-24 years"	"20-24"	265888
	"2015"	"2015"	"Oregon"	"41"	"25-29 years"	"25-29"	275508
	"2015"	"2015"	"Oregon"	"41"	"30-34 years"	"30-34"	281398
	"2015"	"2015"	"Oregon"	"41"	"35-39 years"	"35-39"	269010
	"2015"	"2015"	"Oregon"	"41"	"40-44 years"	"40-44"	255047
	"2015"	"2015"	"Oregon"	"41"	"45-49 years"	"45-49"	250942
	"2015"	"2015"	"Oregon"	"41"	"50-54 years"	"50-54"	261110
	"2015"	"2015"	"Oregon"	"41"	"55-59 years"	"55-59"	273302
	"2015"	"2015"	"Oregon"	"41"	"60-64 years "	"60-64"	269687
	"2015"	"2015"	"Oregon"	"41"	"65-69 years"	"65-69"	231636
	"2015"	"2015"	"Oregon"	"41"	"70-74 years"	"70-74"	160136
	"2015"	"2015"	"Oregon"	"41"	"75-79 years"	"75-79"	106578
	"2015"	"2015"	"Oregon"	"41"	"80-84 years"	"80-84"	72387
	"2015"	"2015"	"Oregon"	"41"	"85+ years"	"85+"	83231
	"2015"	"2015"	"Pennsylvania"	"42"	"< 1 year"	"1"	141436
	"2015"	"2015"	"Pennsylvania"	"42"	"1-4 years"	"1-4"	572482
	"2015"	"2015"	"Pennsylvania"	"42"	"5-9 years"	"5-9"	737326
	"2015"	"2015"	"Pennsylvania"	"42"	"10-14 years"	"10-14"	759528
	"2015"	"2015"	"Pennsylvania"	"42"	"15-19 years"	"15-19"	829120
	"2015"	"2015"	"Pennsylvania"	"42"	"20-24 years"	"20-24"	862053
	"2015"	"2015"	"Pennsylvania"	"42"	"25-29 years"	"25-29"	857675
	"2015"	"2015"	"Pennsylvania"	"42"	"30-34 years"	"30-34"	795760
	"2015"	"2015"	"Pennsylvania"	"42"	"35-39 years"	"35-39"	738315
	"2015"	"2015"	"Pennsylvania"	"42"	"40-44 years"	"40-44"	756392
	"2015"	"2015"	"Pennsylvania"	"42"	"45-49 years"	"45-49"	838736
	"2015"	"2015"	"Pennsylvania"	"42"	"50-54 years"	"50-54"	929777
	"2015"	"2015"	"Pennsylvania"	"42"	"55-59 years"	"55-59"	950022
	"2015"	"2015"	"Pennsylvania"	"42"	"60-64 years "	"60-64"	839360
	"2015"	"2015"	"Pennsylvania"	"42"	"65-69 years"	"65-69"	695864
	"2015"	"2015"	"Pennsylvania"	"42"	"70-74 years"	"70-74"	498821
	"2015"	"2015"	"Pennsylvania"	"42"	"75-79 years"	"75-79"	366489
	"2015"	"2015"	"Pennsylvania"	"42"	"80-84 years"	"80-84"	282131
	"2015"	"2015"	"Pennsylvania"	"42"	"85+ years"	"85+"	333539
	"2015"	"2015"	"Rhode Island"	"44"	"< 1 year"	"1"	10896
	"2015"	"2015"	"Rhode Island"	"44"	"1-4 years"	"1-4"	43905
	"2015"	"2015"	"Rhode Island"	"44"	"5-9 years"	"5-9"	56838
	"2015"	"2015"	"Rhode Island"	"44"	"10-14 years"	"10-14"	60488
	"2015"	"2015"	"Rhode Island"	"44"	"15-19 years"	"15-19"	73578
	"2015"	"2015"	"Rhode Island"	"44"	"20-24 years"	"20-24"	80849
	"2015"	"2015"	"Rhode Island"	"44"	"25-29 years"	"25-29"	74419
	"2015"	"2015"	"Rhode Island"	"44"	"30-34 years"	"30-34"	66791
	"2015"	"2015"	"Rhode Island"	"44"	"35-39 years"	"35-39"	61197
	"2015"	"2015"	"Rhode Island"	"44"	"40-44 years"	"40-44"	62703
	"2015"	"2015"	"Rhode Island"	"44"	"45-49 years"	"45-49"	71399
	"2015"	"2015"	"Rhode Island"	"44"	"50-54 years"	"50-54"	78751
	"2015"	"2015"	"Rhode Island"	"44"	"55-59 years"	"55-59"	77732
	"2015"	"2015"	"Rhode Island"	"44"	"60-64 years "	"60-64"	66910
	"2015"	"2015"	"Rhode Island"	"44"	"65-69 years"	"65-69"	54759
	"2015"	"2015"	"Rhode Island"	"44"	"70-74 years"	"70-74"	38556
	"2015"	"2015"	"Rhode Island"	"44"	"75-79 years"	"75-79"	26949
	"2015"	"2015"	"Rhode Island"	"44"	"80-84 years"	"80-84"	21053
	"2015"	"2015"	"Rhode Island"	"44"	"85+ years"	"85+"	28292
	"2015"	"2015"	"South Carolina"	"45"	"< 1 year"	"1"	57930
	"2015"	"2015"	"South Carolina"	"45"	"1-4 years"	"1-4"	232751
	"2015"	"2015"	"South Carolina"	"45"	"5-9 years"	"5-9"	309964
	"2015"	"2015"	"South Carolina"	"45"	"10-14 years"	"10-14"	304966
	"2015"	"2015"	"South Carolina"	"45"	"15-19 years"	"15-19"	315484
	"2015"	"2015"	"South Carolina"	"45"	"20-24 years"	"20-24"	346764
	"2015"	"2015"	"South Carolina"	"45"	"25-29 years"	"25-29"	332033
	"2015"	"2015"	"South Carolina"	"45"	"30-34 years"	"30-34"	307944
	"2015"	"2015"	"South Carolina"	"45"	"35-39 years"	"35-39"	295183
	"2015"	"2015"	"South Carolina"	"45"	"40-44 years"	"40-44"	301791
	"2015"	"2015"	"South Carolina"	"45"	"45-49 years"	"45-49"	311378
	"2015"	"2015"	"South Carolina"	"45"	"50-54 years"	"50-54"	337880
	"2015"	"2015"	"South Carolina"	"45"	"55-59 years"	"55-59"	332526
	"2015"	"2015"	"South Carolina"	"45"	"60-64 years "	"60-64"	310818
	"2015"	"2015"	"South Carolina"	"45"	"65-69 years"	"65-69"	284737
	"2015"	"2015"	"South Carolina"	"45"	"70-74 years"	"70-74"	204640
	"2015"	"2015"	"South Carolina"	"45"	"75-79 years"	"75-79"	135045
	"2015"	"2015"	"South Carolina"	"45"	"80-84 years"	"80-84"	88283
	"2015"	"2015"	"South Carolina"	"45"	"85+ years"	"85+"	81821
	"2015"	"2015"	"South Dakota"	"46"	"< 1 year"	"1"	12335
	"2015"	"2015"	"South Dakota"	"46"	"1-4 years"	"1-4"	48679
	"2015"	"2015"	"South Dakota"	"46"	"5-9 years"	"5-9"	60479
	"2015"	"2015"	"South Dakota"	"46"	"10-14 years"	"10-14"	56625
	"2015"	"2015"	"South Dakota"	"46"	"15-19 years"	"15-19"	56334
	"2015"	"2015"	"South Dakota"	"46"	"20-24 years"	"20-24"	60619
	"2015"	"2015"	"South Dakota"	"46"	"25-29 years"	"25-29"	55998
	"2015"	"2015"	"South Dakota"	"46"	"30-34 years"	"30-34"	56304
	"2015"	"2015"	"South Dakota"	"46"	"35-39 years"	"35-39"	50816
	"2015"	"2015"	"South Dakota"	"46"	"40-44 years"	"40-44"	45952
	"2015"	"2015"	"South Dakota"	"46"	"45-49 years"	"45-49"	47517
	"2015"	"2015"	"South Dakota"	"46"	"50-54 years"	"50-54"	56550
	"2015"	"2015"	"South Dakota"	"46"	"55-59 years"	"55-59"	59082
	"2015"	"2015"	"South Dakota"	"46"	"60-64 years "	"60-64"	54394
	"2015"	"2015"	"South Dakota"	"46"	"65-69 years"	"65-69"	43431
	"2015"	"2015"	"South Dakota"	"46"	"70-74 years"	"70-74"	29241
	"2015"	"2015"	"South Dakota"	"46"	"75-79 years"	"75-79"	21716
	"2015"	"2015"	"South Dakota"	"46"	"80-84 years"	"80-84"	17192
	"2015"	"2015"	"South Dakota"	"46"	"85+ years"	"85+"	20724
	"2015"	"2015"	"Tennessee"	"47"	"< 1 year"	"1"	81324
	"2015"	"2015"	"Tennessee"	"47"	"1-4 years"	"1-4"	322128
	"2015"	"2015"	"Tennessee"	"47"	"5-9 years"	"5-9"	417325
	"2015"	"2015"	"Tennessee"	"47"	"10-14 years"	"10-14"	420404
	"2015"	"2015"	"Tennessee"	"47"	"15-19 years"	"15-19"	420127
	"2015"	"2015"	"Tennessee"	"47"	"20-24 years"	"20-24"	458074
	"2015"	"2015"	"Tennessee"	"47"	"25-29 years"	"25-29"	449868
	"2015"	"2015"	"Tennessee"	"47"	"30-34 years"	"30-34"	426230
	"2015"	"2015"	"Tennessee"	"47"	"35-39 years"	"35-39"	411991
	"2015"	"2015"	"Tennessee"	"47"	"40-44 years"	"40-44"	423524
	"2015"	"2015"	"Tennessee"	"47"	"45-49 years"	"45-49"	431655
	"2015"	"2015"	"Tennessee"	"47"	"50-54 years"	"50-54"	461968
	"2015"	"2015"	"Tennessee"	"47"	"55-59 years"	"55-59"	450157
	"2015"	"2015"	"Tennessee"	"47"	"60-64 years "	"60-64"	403258
	"2015"	"2015"	"Tennessee"	"47"	"65-69 years"	"65-69"	352544
	"2015"	"2015"	"Tennessee"	"47"	"70-74 years"	"70-74"	253128
	"2015"	"2015"	"Tennessee"	"47"	"75-79 years"	"75-79"	175563
	"2015"	"2015"	"Tennessee"	"47"	"80-84 years"	"80-84"	118289
	"2015"	"2015"	"Tennessee"	"47"	"85+ years"	"85+"	113613
	"2015"	"2015"	"Texas"	"48"	"< 1 year"	"1"	401288
	"2015"	"2015"	"Texas"	"48"	"1-4 years"	"1-4"	1588769
	"2015"	"2015"	"Texas"	"48"	"5-9 years"	"5-9"	2035972
	"2015"	"2015"	"Texas"	"48"	"10-14 years"	"10-14"	2020103
	"2015"	"2015"	"Texas"	"48"	"15-19 years"	"15-19"	1952028
	"2015"	"2015"	"Texas"	"48"	"20-24 years"	"20-24"	2012055
	"2015"	"2015"	"Texas"	"48"	"25-29 years"	"25-29"	2031444
	"2015"	"2015"	"Texas"	"48"	"30-34 years"	"30-34"	2001183
	"2015"	"2015"	"Texas"	"48"	"35-39 years"	"35-39"	1870902
	"2015"	"2015"	"Texas"	"48"	"40-44 years"	"40-44"	1826729
	"2015"	"2015"	"Texas"	"48"	"45-49 years"	"45-49"	1734913
	"2015"	"2015"	"Texas"	"48"	"50-54 years"	"50-54"	1754663
	"2015"	"2015"	"Texas"	"48"	"55-59 years"	"55-59"	1652030
	"2015"	"2015"	"Texas"	"48"	"60-64 years "	"60-64"	1384874
	"2015"	"2015"	"Texas"	"48"	"65-69 years"	"65-69"	1124827
	"2015"	"2015"	"Texas"	"48"	"70-74 years"	"70-74"	787883
	"2015"	"2015"	"Texas"	"48"	"75-79 years"	"75-79"	543195
	"2015"	"2015"	"Texas"	"48"	"80-84 years"	"80-84"	379130
	"2015"	"2015"	"Texas"	"48"	"85+ years"	"85+"	368068
	"2015"	"2015"	"Utah"	"49"	"< 1 year"	"1"	50854
	"2015"	"2015"	"Utah"	"49"	"1-4 years"	"1-4"	201851
	"2015"	"2015"	"Utah"	"49"	"5-9 years"	"5-9"	261479
	"2015"	"2015"	"Utah"	"49"	"10-14 years"	"10-14"	252500
	"2015"	"2015"	"Utah"	"49"	"15-19 years"	"15-19"	230553
	"2015"	"2015"	"Utah"	"49"	"20-24 years"	"20-24"	249968
	"2015"	"2015"	"Utah"	"49"	"25-29 years"	"25-29"	219198
	"2015"	"2015"	"Utah"	"49"	"30-34 years"	"30-34"	222183
	"2015"	"2015"	"Utah"	"49"	"35-39 years"	"35-39"	217096
	"2015"	"2015"	"Utah"	"49"	"40-44 years"	"40-44"	179178
	"2015"	"2015"	"Utah"	"49"	"45-49 years"	"45-49"	154877
	"2015"	"2015"	"Utah"	"49"	"50-54 years"	"50-54"	153078
	"2015"	"2015"	"Utah"	"49"	"55-59 years"	"55-59"	150993
	"2015"	"2015"	"Utah"	"49"	"60-64 years "	"60-64"	131748
	"2015"	"2015"	"Utah"	"49"	"65-69 years"	"65-69"	105588
	"2015"	"2015"	"Utah"	"49"	"70-74 years"	"70-74"	75490
	"2015"	"2015"	"Utah"	"49"	"75-79 years"	"75-79"	52811
	"2015"	"2015"	"Utah"	"49"	"80-84 years"	"80-84"	37056
	"2015"	"2015"	"Utah"	"49"	"85+ years"	"85+"	35334
	"2015"	"2015"	"Vermont"	"50"	"< 1 year"	"1"	6003
	"2015"	"2015"	"Vermont"	"50"	"1-4 years"	"1-4"	24536
	"2015"	"2015"	"Vermont"	"50"	"5-9 years"	"5-9"	32400
	"2015"	"2015"	"Vermont"	"50"	"10-14 years"	"10-14"	34495
	"2015"	"2015"	"Vermont"	"50"	"15-19 years"	"15-19"	43589
	"2015"	"2015"	"Vermont"	"50"	"20-24 years"	"20-24"	46970
	"2015"	"2015"	"Vermont"	"50"	"25-29 years"	"25-29"	35806
	"2015"	"2015"	"Vermont"	"50"	"30-34 years"	"30-34"	36028
	"2015"	"2015"	"Vermont"	"50"	"35-39 years"	"35-39"	34595
	"2015"	"2015"	"Vermont"	"50"	"40-44 years"	"40-44"	35974
	"2015"	"2015"	"Vermont"	"50"	"45-49 years"	"45-49"	40941
	"2015"	"2015"	"Vermont"	"50"	"50-54 years"	"50-54"	48158
	"2015"	"2015"	"Vermont"	"50"	"55-59 years"	"55-59"	50322
	"2015"	"2015"	"Vermont"	"50"	"60-64 years "	"60-64"	46230
	"2015"	"2015"	"Vermont"	"50"	"65-69 years"	"65-69"	38568
	"2015"	"2015"	"Vermont"	"50"	"70-74 years"	"70-74"	26642
	"2015"	"2015"	"Vermont"	"50"	"75-79 years"	"75-79"	17309
	"2015"	"2015"	"Vermont"	"50"	"80-84 years"	"80-84"	12556
	"2015"	"2015"	"Vermont"	"50"	"85+ years"	"85+"	14094
	"2015"	"2015"	"Virginia"	"51"	"< 1 year"	"1"	103000
	"2015"	"2015"	"Virginia"	"51"	"1-4 years"	"1-4"	409096
	"2015"	"2015"	"Virginia"	"51"	"5-9 years"	"5-9"	518566
	"2015"	"2015"	"Virginia"	"51"	"10-14 years"	"10-14"	520875
	"2015"	"2015"	"Virginia"	"51"	"15-19 years"	"15-19"	536797
	"2015"	"2015"	"Virginia"	"51"	"20-24 years"	"20-24"	593168
	"2015"	"2015"	"Virginia"	"51"	"25-29 years"	"25-29"	589965
	"2015"	"2015"	"Virginia"	"51"	"30-34 years"	"30-34"	579494
	"2015"	"2015"	"Virginia"	"51"	"35-39 years"	"35-39"	544731
	"2015"	"2015"	"Virginia"	"51"	"40-44 years"	"40-44"	543990
	"2015"	"2015"	"Virginia"	"51"	"45-49 years"	"45-49"	564752
	"2015"	"2015"	"Virginia"	"51"	"50-54 years"	"50-54"	606487
	"2015"	"2015"	"Virginia"	"51"	"55-59 years"	"55-59"	573136
	"2015"	"2015"	"Virginia"	"51"	"60-64 years "	"60-64"	488795
	"2015"	"2015"	"Virginia"	"51"	"65-69 years"	"65-69"	414536
	"2015"	"2015"	"Virginia"	"51"	"70-74 years"	"70-74"	293838
	"2015"	"2015"	"Virginia"	"51"	"75-79 years"	"75-79"	200928
	"2015"	"2015"	"Virginia"	"51"	"80-84 years"	"80-84"	137697
	"2015"	"2015"	"Virginia"	"51"	"85+ years"	"85+"	141957
	"2015"	"2015"	"Washington"	"53"	"< 1 year"	"1"	88889
	"2015"	"2015"	"Washington"	"53"	"1-4 years"	"1-4"	358167
	"2015"	"2015"	"Washington"	"53"	"5-9 years"	"5-9"	456284
	"2015"	"2015"	"Washington"	"53"	"10-14 years"	"10-14"	440764
	"2015"	"2015"	"Washington"	"53"	"15-19 years"	"15-19"	441631
	"2015"	"2015"	"Washington"	"53"	"20-24 years"	"20-24"	490067
	"2015"	"2015"	"Washington"	"53"	"25-29 years"	"25-29"	530214
	"2015"	"2015"	"Washington"	"53"	"30-34 years"	"30-34"	521121
	"2015"	"2015"	"Washington"	"53"	"35-39 years"	"35-39"	476341
	"2015"	"2015"	"Washington"	"53"	"40-44 years"	"40-44"	454091
	"2015"	"2015"	"Washington"	"53"	"45-49 years"	"45-49"	461198
	"2015"	"2015"	"Washington"	"53"	"50-54 years"	"50-54"	486462
	"2015"	"2015"	"Washington"	"53"	"55-59 years"	"55-59"	487149
	"2015"	"2015"	"Washington"	"53"	"60-64 years "	"60-64"	442759
	"2015"	"2015"	"Washington"	"53"	"65-69 years"	"65-69"	367855
	"2015"	"2015"	"Washington"	"53"	"70-74 years"	"70-74"	252095
	"2015"	"2015"	"Washington"	"53"	"75-79 years"	"75-79"	165539
	"2015"	"2015"	"Washington"	"53"	"80-84 years"	"80-84"	113693
	"2015"	"2015"	"Washington"	"53"	"85+ years"	"85+"	129338
	"2015"	"2015"	"West Virginia"	"54"	"< 1 year"	"1"	19923
	"2015"	"2015"	"West Virginia"	"54"	"1-4 years"	"1-4"	82063
	"2015"	"2015"	"West Virginia"	"54"	"5-9 years"	"5-9"	104189
	"2015"	"2015"	"West Virginia"	"54"	"10-14 years"	"10-14"	106084
	"2015"	"2015"	"West Virginia"	"54"	"15-19 years"	"15-19"	110305
	"2015"	"2015"	"West Virginia"	"54"	"20-24 years"	"20-24"	122460
	"2015"	"2015"	"West Virginia"	"54"	"25-29 years"	"25-29"	110259
	"2015"	"2015"	"West Virginia"	"54"	"30-34 years"	"30-34"	107501
	"2015"	"2015"	"West Virginia"	"54"	"35-39 years"	"35-39"	111581
	"2015"	"2015"	"West Virginia"	"54"	"40-44 years"	"40-44"	115371
	"2015"	"2015"	"West Virginia"	"54"	"45-49 years"	"45-49"	118117
	"2015"	"2015"	"West Virginia"	"54"	"50-54 years"	"50-54"	128553
	"2015"	"2015"	"West Virginia"	"54"	"55-59 years"	"55-59"	137168
	"2015"	"2015"	"West Virginia"	"54"	"60-64 years "	"60-64"	131385
	"2015"	"2015"	"West Virginia"	"54"	"65-69 years"	"65-69"	116126
	"2015"	"2015"	"West Virginia"	"54"	"70-74 years"	"70-74"	81103
	"2015"	"2015"	"West Virginia"	"54"	"75-79 years"	"75-79"	59276
	"2015"	"2015"	"West Virginia"	"54"	"80-84 years"	"80-84"	40415
