"Notes"	"Year"	"Year Code"	"State"	"State Code"	"MCD - Drug/Alcohol Induced"	"MCD - Drug/Alcohol Induced Code"	Deaths	Population	Crude Rate
	"2016"	"2016"	"Rhode Island"	"44"	"Alcohol-induced causes"	"A"	331	1056426	31.3
	"2016"	"2016"	"Rhode Island"	"44"	"All other non-drug and non-alcohol causes"	"O"	9699	1056426	918.1
	"2016"	"2016"	"South Carolina"	"45"	"Drug-induced causes"	"D"	6795	4961119	137.0
	"2016"	"2016"	"South Carolina"	"45"	"Alcohol-induced causes"	"A"	1151	4961119	23.2
	"2016"	"2016"	"South Carolina"	"45"	"All other non-drug and non-alcohol causes"	"O"	48037	4961119	968.3
	"2016"	"2016"	"South Dakota"	"46"	"Drug-induced causes"	"D"	1361	865454	157.3
	"2016"	"2016"	"South Dakota"	"46"	"Alcohol-induced causes"	"A"	307	865454	35.5
	"2016"	"2016"	"South Dakota"	"46"	"All other non-drug and non-alcohol causes"	"O"	7809	865454	902.3
	"2016"	"2016"	"Tennessee"	"47"	"Drug-induced causes"	"D"	10676	6651194	160.5
	"2016"	"2016"	"Tennessee"	"47"	"Alcohol-induced causes"	"A"	1463	6651194	22.0
	"2016"	"2016"	"Tennessee"	"47"	"All other non-drug and non-alcohol causes"	"O"	67618	6651194	1016.6
	"2016"	"2016"	"Texas"	"48"	"Drug-induced causes"	"D"	26375	27862596	94.7
	"2016"	"2016"	"Texas"	"48"	"Alcohol-induced causes"	"A"	4190	27862596	15.0
	"2016"	"2016"	"Texas"	"48"	"All other non-drug and non-alcohol causes"	"O"	191476	27862596	687.2
	"2016"	"2016"	"Utah"	"49"	"Drug-induced causes"	"D"	2600	3051217	85.2
	"2016"	"2016"	"Utah"	"49"	"Alcohol-induced causes"	"A"	544	3051217	17.8
	"2016"	"2016"	"Utah"	"49"	"All other non-drug and non-alcohol causes"	"O"	17819	3051217	584.0
	"2016"	"2016"	"Vermont"	"50"	"Drug-induced causes"	"D"	1369	624594	219.2
	"2016"	"2016"	"Vermont"	"50"	"Alcohol-induced causes"	"A"	235	624594	37.6
	"2016"	"2016"	"Vermont"	"50"	"All other non-drug and non-alcohol causes"	"O"	5885	624594	942.2
	"2016"	"2016"	"Virginia"	"51"	"Drug-induced causes"	"D"	7569	8411808	90.0
	"2016"	"2016"	"Virginia"	"51"	"Alcohol-induced causes"	"A"	1259	8411808	15.0
	"2016"	"2016"	"Virginia"	"51"	"All other non-drug and non-alcohol causes"	"O"	66251	8411808	787.6
	"2016"	"2016"	"Washington"	"53"	"Drug-induced causes"	"D"	11006	7288000	151.0
	"2016"	"2016"	"Washington"	"53"	"Alcohol-induced causes"	"A"	1964	7288000	26.9
	"2016"	"2016"	"Washington"	"53"	"All other non-drug and non-alcohol causes"	"O"	54549	7288000	748.5
	"2016"	"2016"	"West Virginia"	"54"	"Drug-induced causes"	"D"	1517	1831102	82.8
	"2016"	"2016"	"West Virginia"	"54"	"Alcohol-induced causes"	"A"	567	1831102	31.0
	"2016"	"2016"	"West Virginia"	"54"	"All other non-drug and non-alcohol causes"	"O"	22661	1831102	1237.6
	"2016"	"2016"	"Wisconsin"	"55"	"Drug-induced causes"	"D"	9665	5778708	167.3
	"2016"	"2016"	"Wisconsin"	"55"	"Alcohol-induced causes"	"A"	1622	5778708	28.1
	"2016"	"2016"	"Wisconsin"	"55"	"All other non-drug and non-alcohol causes"	"O"	51645	5778708	893.7
	"2016"	"2016"	"Wyoming"	"56"	"Drug-induced causes"	"D"	1045	585501	178.5
	"2016"	"2016"	"Wyoming"	"56"	"Alcohol-induced causes"	"A"	261	585501	44.6
	"2016"	"2016"	"Wyoming"	"56"	"All other non-drug and non-alcohol causes"	"O"	4684	585501	800.0
	"2017"	"2017"	"Alabama"	"01"	"Drug-induced causes"	"D"	4996	4874747	102.5
	"2017"	"2017"	"Alabama"	"01"	"Alcohol-induced causes"	"A"	696	4874747	14.3
	"2017"	"2017"	"Alabama"	"01"	"All other non-drug and non-alcohol causes"	"O"	53069	4874747	1088.7
	"2017"	"2017"	"Alaska"	"02"	"Drug-induced causes"	"D"	901	739795	121.8
	"2017"	"2017"	"Alaska"	"02"	"Alcohol-induced causes"	"A"	292	739795	39.5
	"2017"	"2017"	"Alaska"	"02"	"All other non-drug and non-alcohol causes"	"O"	4377	739795	591.7
	"2017"	"2017"	"Arizona"	"04"	"Drug-induced causes"	"D"	9344	7016270	133.2
	"2017"	"2017"	"Arizona"	"04"	"Alcohol-induced causes"	"A"	2215	7016270	31.6
	"2017"	"2017"	"Arizona"	"04"	"All other non-drug and non-alcohol causes"	"O"	57329	7016270	817.1
	"2017"	"2017"	"Arkansas"	"05"	"Drug-induced causes"	"D"	4232	3004279	140.9
	"2017"	"2017"	"Arkansas"	"05"	"Alcohol-induced causes"	"A"	485	3004279	16.1
	"2017"	"2017"	"Arkansas"	"05"	"All other non-drug and non-alcohol causes"	"O"	32543	3004279	1083.2
	"2017"	"2017"	"California"	"06"	"Drug-induced causes"	"D"	9434	39536653	23.9
	"2017"	"2017"	"California"	"06"	"Alcohol-induced causes"	"A"	8772	39536653	22.2
	"2017"	"2017"	"California"	"06"	"All other non-drug and non-alcohol causes"	"O"	267134	39536653	675.7
	"2017"	"2017"	"Colorado"	"08"	"Drug-induced causes"	"D"	7094	5607154	126.5
	"2017"	"2017"	"Colorado"	"08"	"Alcohol-induced causes"	"A"	2075	5607154	37.0
	"2017"	"2017"	"Colorado"	"08"	"All other non-drug and non-alcohol causes"	"O"	37819	5607154	674.5
	"2017"	"2017"	"Connecticut"	"09"	"Drug-induced causes"	"D"	4007	3588184	111.7
	"2017"	"2017"	"Connecticut"	"09"	"Alcohol-induced causes"	"A"	873	3588184	24.3
	"2017"	"2017"	"Connecticut"	"09"	"All other non-drug and non-alcohol causes"	"O"	31225	3588184	870.2
	"2017"	"2017"	"Delaware"	"10"	"Drug-induced causes"	"D"	1744	961939	181.3
	"2017"	"2017"	"Delaware"	"10"	"Alcohol-induced causes"	"A"	252	961939	26.2
	"2017"	"2017"	"Delaware"	"10"	"All other non-drug and non-alcohol causes"	"O"	9147	961939	950.9
	"2017"	"2017"	"District of Columbia"	"11"	"Drug-induced causes"	"D"	619	693972	89.2
	"2017"	"2017"	"District of Columbia"	"11"	"Alcohol-induced causes"	"A"	212	693972	30.5
	"2017"	"2017"	"District of Columbia"	"11"	"All other non-drug and non-alcohol causes"	"O"	4937	693972	711.4
	"2017"	"2017"	"Florida"	"12"	"Drug-induced causes"	"D"	26456	20984400	126.1
	"2017"	"2017"	"Florida"	"12"	"Alcohol-induced causes"	"A"	4899	20984400	23.3
	"2017"	"2017"	"Florida"	"12"	"All other non-drug and non-alcohol causes"	"O"	202750	20984400	966.2
	"2017"	"2017"	"Georgia"	"13"	"Drug-induced causes"	"D"	10340	10429379	99.1
	"2017"	"2017"	"Georgia"	"13"	"Alcohol-induced causes"	"A"	1574	10429379	15.1
	"2017"	"2017"	"Georgia"	"13"	"All other non-drug and non-alcohol causes"	"O"	82875	10429379	794.6
	"2017"	"2017"	"Hawaii"	"15"	"Drug-induced causes"	"D"	1515	1427538	106.1
	"2017"	"2017"	"Hawaii"	"15"	"Alcohol-induced causes"	"A"	189	1427538	13.2
	"2017"	"2017"	"Hawaii"	"15"	"All other non-drug and non-alcohol causes"	"O"	11362	1427538	795.9
	"2017"	"2017"	"Idaho"	"16"	"Drug-induced causes"	"D"	2938	1716943	171.1
	"2017"	"2017"	"Idaho"	"16"	"Alcohol-induced causes"	"A"	460	1716943	26.8
	"2017"	"2017"	"Idaho"	"16"	"All other non-drug and non-alcohol causes"	"O"	13963	1716943	813.2
	"2017"	"2017"	"Illinois"	"17"	"Drug-induced causes"	"D"	14040	12802023	109.7
	"2017"	"2017"	"Illinois"	"17"	"Alcohol-induced causes"	"A"	2408	12802023	18.8
	"2017"	"2017"	"Illinois"	"17"	"All other non-drug and non-alcohol causes"	"O"	109329	12802023	854.0
	"2017"	"2017"	"Indiana"	"18"	"Drug-induced causes"	"D"	12249	6666818	183.7
	"2017"	"2017"	"Indiana"	"18"	"Alcohol-induced causes"	"A"	1550	6666818	23.2
	"2017"	"2017"	"Indiana"	"18"	"All other non-drug and non-alcohol causes"	"O"	65453	6666818	981.8
	"2017"	"2017"	"Iowa"	"19"	"Drug-induced causes"	"D"	5693	3145711	181.0
	"2017"	"2017"	"Iowa"	"19"	"Alcohol-induced causes"	"A"	806	3145711	25.6
	"2017"	"2017"	"Iowa"	"19"	"All other non-drug and non-alcohol causes"	"O"	30439	3145711	967.6
	"2017"	"2017"	"Kansas"	"20"	"Drug-induced causes"	"D"	5030	2913123	172.7
	"2017"	"2017"	"Kansas"	"20"	"Alcohol-induced causes"	"A"	620	2913123	21.3
	"2017"	"2017"	"Kansas"	"20"	"All other non-drug and non-alcohol causes"	"O"	26980	2913123	926.2
	"2017"	"2017"	"Kentucky"	"21"	"Drug-induced causes"	"D"	10187	4454189	228.7
	"2017"	"2017"	"Kentucky"	"21"	"Alcohol-induced causes"	"A"	1081	4454189	24.3
	"2017"	"2017"	"Kentucky"	"21"	"All other non-drug and non-alcohol causes"	"O"	48078	4454189	1079.4
	"2017"	"2017"	"Louisiana"	"22"	"Drug-induced causes"	"D"	6851	4684333	146.3
	"2017"	"2017"	"Louisiana"	"22"	"Alcohol-induced causes"	"A"	804	4684333	17.2
	"2017"	"2017"	"Louisiana"	"22"	"All other non-drug and non-alcohol causes"	"O"	45698	4684333	975.5
	"2017"	"2017"	"Maine"	"23"	"Drug-induced causes"	"D"	3240	1335907	242.5
	"2017"	"2017"	"Maine"	"23"	"Alcohol-induced causes"	"A"	429	1335907	32.1
	"2017"	"2017"	"Maine"	"23"	"All other non-drug and non-alcohol causes"	"O"	14611	1335907	1093.7
	"2017"	"2017"	"Maryland"	"24"	"Drug-induced causes"	"D"	7448	6052177	123.1
	"2017"	"2017"	"Maryland"	"24"	"Alcohol-induced causes"	"A"	1373	6052177	22.7
	"2017"	"2017"	"Maryland"	"24"	"All other non-drug and non-alcohol causes"	"O"	49805	6052177	822.9
	"2017"	"2017"	"Massachusetts"	"25"	"Drug-induced causes"	"D"	8076	6859819	117.7
	"2017"	"2017"	"Massachusetts"	"25"	"Alcohol-induced causes"	"A"	1629	6859819	23.7
	"2017"	"2017"	"Massachusetts"	"25"	"All other non-drug and non-alcohol causes"	"O"	58576	6859819	853.9
	"2017"	"2017"	"Michigan"	"26"	"Drug-induced causes"	"D"	18480	9962311	185.5
	"2017"	"2017"	"Michigan"	"26"	"Alcohol-induced causes"	"A"	2149	9962311	21.6
	"2017"	"2017"	"Michigan"	"26"	"All other non-drug and non-alcohol causes"	"O"	97052	9962311	974.2
	"2017"	"2017"	"Minnesota"	"27"	"Drug-induced causes"	"D"	8428	5576606	151.1
	"2017"	"2017"	"Minnesota"	"27"	"Alcohol-induced causes"	"A"	1562	5576606	28.0
	"2017"	"2017"	"Minnesota"	"27"	"All other non-drug and non-alcohol causes"	"O"	44209	5576606	792.8
	"2017"	"2017"	"Mississippi"	"28"	"Drug-induced causes"	"D"	1743	2984100	58.4
	"2017"	"2017"	"Mississippi"	"28"	"Alcohol-induced causes"	"A"	449	2984100	15.0
	"2017"	"2017"	"Mississippi"	"28"	"All other non-drug and non-alcohol causes"	"O"	32245	2984100	1080.6
	"2017"	"2017"	"Missouri"	"29"	"Drug-induced causes"	"D"	11687	6113532	191.2
	"2017"	"2017"	"Missouri"	"29"	"Alcohol-induced causes"	"A"	1218	6113532	19.9
	"2017"	"2017"	"Missouri"	"29"	"All other non-drug and non-alcohol causes"	"O"	61697	6113532	1009.2
	"2017"	"2017"	"Montana"	"30"	"Drug-induced causes"	"D"	2269	1050493	216.0
	"2017"	"2017"	"Montana"	"30"	"Alcohol-induced causes"	"A"	420	1050493	40.0
	"2017"	"2017"	"Montana"	"30"	"All other non-drug and non-alcohol causes"	"O"	10132	1050493	964.5
	"2017"	"2017"	"Nebraska"	"31"	"Drug-induced causes"	"D"	3067	1920076	159.7
	"2017"	"2017"	"Nebraska"	"31"	"Alcohol-induced causes"	"A"	459	1920076	23.9
	"2017"	"2017"	"Nebraska"	"31"	"All other non-drug and non-alcohol causes"	"O"	16824	1920076	876.2
	"2017"	"2017"	"Nevada"	"32"	"Drug-induced causes"	"D"	3899	2998039	130.1
	"2017"	"2017"	"Nevada"	"32"	"Alcohol-induced causes"	"A"	926	2998039	30.9
	"2017"	"2017"	"Nevada"	"32"	"All other non-drug and non-alcohol causes"	"O"	24497	2998039	817.1
	"2017"	"2017"	"New Hampshire"	"33"	"Drug-induced causes"	"D"	2634	1342795	196.2
	"2017"	"2017"	"New Hampshire"	"33"	"Alcohol-induced causes"	"A"	363	1342795	27.0
	"2017"	"2017"	"New Hampshire"	"33"	"All other non-drug and non-alcohol causes"	"O"	12463	1342795	928.1
	"2017"	"2017"	"New Jersey"	"34"	"Drug-induced causes"	"D"	11391	9005644	126.5
	"2017"	"2017"	"New Jersey"	"34"	"Alcohol-induced causes"	"A"	1506	9005644	16.7
	"2017"	"2017"	"New Jersey"	"34"	"All other non-drug and non-alcohol causes"	"O"	74695	9005644	829.4
	"2017"	"2017"	"New Mexico"	"35"	"Drug-induced causes"	"D"	2958	2088070	141.7
	"2017"	"2017"	"New Mexico"	"35"	"Alcohol-induced causes"	"A"	1002	2088070	48.0
	"2017"	"2017"	"New Mexico"	"35"	"All other non-drug and non-alcohol causes"	"O"	18453	2088070	883.7
	"2017"	"2017"	"New York"	"36"	"Drug-induced causes"	"D"	20664	19849399	104.1
	"2017"	"2017"	"New York"	"36"	"Alcohol-induced causes"	"A"	3509	19849399	17.7
	"2017"	"2017"	"New York"	"36"	"All other non-drug and non-alcohol causes"	"O"	154906	19849399	780.4
	"2017"	"2017"	"North Carolina"	"37"	"Drug-induced causes"	"D"	15042	10273419	146.4
	"2017"	"2017"	"North Carolina"	"37"	"Alcohol-induced causes"	"A"	2194	10273419	21.4
	"2017"	"2017"	"North Carolina"	"37"	"All other non-drug and non-alcohol causes"	"O"	92809	10273419	903.4
	"2017"	"2017"	"North Dakota"	"38"	"Drug-induced causes"	"D"	1298	755393	171.8
	"2017"	"2017"	"North Dakota"	"38"	"Alcohol-induced causes"	"A"	246	755393	32.6
	"2017"	"2017"	"North Dakota"	"38"	"All other non-drug and non-alcohol causes"	"O"	6397	755393	846.8
	"2017"	"2017"	"Ohio"	"39"	"Drug-induced causes"	"D"	23004	11658609	197.3
	"2017"	"2017"	"Ohio"	"39"	"Alcohol-induced causes"	"A"	2993	11658609	25.7
	"2017"	"2017"	"Ohio"	"39"	"All other non-drug and non-alcohol causes"	"O"	123276	11658609	1057.4
	"2017"	"2017"	"Oklahoma"	"40"	"Drug-induced causes"	"D"	4947	3930864	125.9
	"2017"	"2017"	"Oklahoma"	"40"	"Alcohol-induced causes"	"A"	1266	3930864	32.2
	"2017"	"2017"	"Oklahoma"	"40"	"All other non-drug and non-alcohol causes"	"O"	40294	3930864	1025.1
	"2017"	"2017"	"Oregon"	"41"	"Drug-induced causes"	"D"	8276	4142776	199.8
	"2017"	"2017"	"Oregon"	"41"	"Alcohol-induced causes"	"A"	1599	4142776	38.6
	"2017"	"2017"	"Oregon"	"41"	"All other non-drug and non-alcohol causes"	"O"	36363	4142776	877.7
	"2017"	"2017"	"Pennsylvania"	"42"	"Drug-induced causes"	"D"	19544	12805537	152.6
	"2017"	"2017"	"Pennsylvania"	"42"	"Alcohol-induced causes"	"A"	2014	12805537	15.7
	"2017"	"2017"	"Pennsylvania"	"42"	"All other non-drug and non-alcohol causes"	"O"	135366	12805537	1057.1
	"2017"	"2017"	"Rhode Island"	"44"	"Drug-induced causes"	"D"	1782	1059639	168.2
	"2017"	"2017"	"Rhode Island"	"44"	"Alcohol-induced causes"	"A"	355	1059639	33.5
	"2017"	"2017"	"Rhode Island"	"44"	"All other non-drug and non-alcohol causes"	"O"	10137	1059639	956.6
	"2017"	"2017"	"South Carolina"	"45"	"Drug-induced causes"	"D"	7015	5024369	139.6
	"2017"	"2017"	"South Carolina"	"45"	"Alcohol-induced causes"	"A"	1228	5024369	24.4
	"2017"	"2017"	"South Carolina"	"45"	"All other non-drug and non-alcohol causes"	"O"	49346	5024369	982.1
	"2017"	"2017"	"South Dakota"	"46"	"Drug-induced causes"	"D"	1377	869666	158.3
	"2017"	"2017"	"South Dakota"	"46"	"Alcohol-induced causes"	"A"	316	869666	36.3
	"2017"	"2017"	"South Dakota"	"46"	"All other non-drug and non-alcohol causes"	"O"	7952	869666	914.4
	"2017"	"2017"	"Tennessee"	"47"	"Drug-induced causes"	"D"	12523	6715984	186.5
	"2017"	"2017"	"Tennessee"	"47"	"Alcohol-induced causes"	"A"	1628	6715984	24.2
	"2017"	"2017"	"Tennessee"	"47"	"All other non-drug and non-alcohol causes"	"O"	69822	6715984	1039.6
	"2017"	"2017"	"Texas"	"48"	"Drug-induced causes"	"D"	27100	28304596	95.7
	"2017"	"2017"	"Texas"	"48"	"Alcohol-induced causes"	"A"	4501	28304596	15.9
	"2017"	"2017"	"Texas"	"48"	"All other non-drug and non-alcohol causes"	"O"	197577	28304596	698.0
	"2017"	"2017"	"Utah"	"49"	"Drug-induced causes"	"D"	2638	3101833	85.0
	"2017"	"2017"	"Utah"	"49"	"Alcohol-induced causes"	"A"	538	3101833	17.3
	"2017"	"2017"	"Utah"	"49"	"All other non-drug and non-alcohol causes"	"O"	17951	3101833	578.7
	"2017"	"2017"	"Vermont"	"50"	"Drug-induced causes"	"D"	1453	623657	233.0
	"2017"	"2017"	"Vermont"	"50"	"Alcohol-induced causes"	"A"	203	623657	32.5
	"2017"	"2017"	"Vermont"	"50"	"All other non-drug and non-alcohol causes"	"O"	5991	623657	960.6
	"2017"	"2017"	"Virginia"	"51"	"Drug-induced causes"	"D"	7998	8470020	94.4
	"2017"	"2017"	"Virginia"	"51"	"Alcohol-induced causes"	"A"	1294	8470020	15.3
	"2017"	"2017"	"Virginia"	"51"	"All other non-drug and non-alcohol causes"	"O"	68359	8470020	807.1
	"2017"	"2017"	"Washington"	"53"	"Drug-induced causes"	"D"	11663	7405743	157.5
	"2017"	"2017"	"Washington"	"53"	"Alcohol-induced causes"	"A"	2113	7405743	28.5
	"2017"	"2017"	"Washington"	"53"	"All other non-drug and non-alcohol causes"	"O"	56756	7405743	766.4
	"2017"	"2017"	"West Virginia"	"54"	"Drug-induced causes"	"D"	2498	1815857	137.6
	"2017"	"2017"	"West Virginia"	"54"	"Alcohol-induced causes"	"A"	589	1815857	32.4
	"2017"	"2017"	"West Virginia"	"54"	"All other non-drug and non-alcohol causes"	"O"	23179	1815857	1276.5
	"2017"	"2017"	"Wisconsin"	"55"	"Drug-induced causes"	"D"	9716	5795483	167.6
	"2017"	"2017"	"Wisconsin"	"55"	"Alcohol-induced causes"	"A"	1747	5795483	30.1
	"2017"	"2017"	"Wisconsin"	"55"	"All other non-drug and non-alcohol causes"	"O"	52495	5795483	905.8
	"2017"	"2017"	"Wyoming"	"56"	"Drug-induced causes"	"D"	1036	579315	178.8
	"2017"	"2017"	"Wyoming"	"56"	"Alcohol-induced causes"	"A"	290	579315	50.1
	"2017"	"2017"	"Wyoming"	"56"	"All other non-drug and non-alcohol causes"	"O"	4737	579315	817.7
	"2018"	"2018"	"Alabama"	"01"	"Drug-induced causes"	"D"	4983	4887871	101.9
	"2018"	"2018"	"Alabama"	"01"	"Alcohol-induced causes"	"A"	698	4887871	14.3
	"2018"	"2018"	"Alabama"	"01"	"All other non-drug and non-alcohol causes"	"O"	54168	4887871	1108.2
	"2018"	"2018"	"Alaska"	"02"	"Drug-induced causes"	"D"	883	737438	119.7
	"2018"	"2018"	"Alaska"	"02"	"Alcohol-induced causes"	"A"	329	737438	44.6
	"2018"	"2018"	"Alaska"	"02"	"All other non-drug and non-alcohol causes"	"O"	4422	737438	599.6
	"2018"	"2018"	"Arizona"	"04"	"Drug-induced causes"	"D"	9839	7171646	137.2
	"2018"	"2018"	"Arizona"	"04"	"Alcohol-induced causes"	"A"	2174	7171646	30.3
	"2018"	"2018"	"Arizona"	"04"	"All other non-drug and non-alcohol causes"	"O"	58882	7171646	821.0
	"2018"	"2018"	"Arkansas"	"05"	"Drug-induced causes"	"D"	4205	3013825	139.5
	"2018"	"2018"	"Arkansas"	"05"	"Alcohol-induced causes"	"A"	569	3013825	18.9
	"2018"	"2018"	"Arkansas"	"05"	"All other non-drug and non-alcohol causes"	"O"	32273	3013825	1070.8
	"2018"	"2018"	"California"	"06"	"Drug-induced causes"	"D"	9904	39557045	25.0
	"2018"	"2018"	"California"	"06"	"Alcohol-induced causes"	"A"	8967	39557045	22.7
	"2018"	"2018"	"California"	"06"	"All other non-drug and non-alcohol causes"	"O"	267860	39557045	677.1
	"2018"	"2018"	"Colorado"	"08"	"Drug-induced causes"	"D"	7125	5695564	125.1
	"2018"	"2018"	"Colorado"	"08"	"Alcohol-induced causes"	"A"	2125	5695564	37.3
	"2018"	"2018"	"Colorado"	"08"	"All other non-drug and non-alcohol causes"	"O"	38310	5695564	672.6
	"2018"	"2018"	"Connecticut"	"09"	"Drug-induced causes"	"D"	3785	3572665	105.9
	"2018"	"2018"	"Connecticut"	"09"	"Alcohol-induced causes"	"A"	839	3572665	23.5
	"2018"	"2018"	"Connecticut"	"09"	"All other non-drug and non-alcohol causes"	"O"	31143	3572665	871.7
	"2018"	"2018"	"Delaware"	"10"	"Drug-induced causes"	"D"	1702	967171	176.0
	"2018"	"2018"	"Delaware"	"10"	"Alcohol-induced causes"	"A"	239	967171	24.7
	"2018"	"2018"	"Delaware"	"10"	"All other non-drug and non-alcohol causes"	"O"	9408	967171	972.7
	"2018"	"2018"	"District of Columbia"	"11"	"Drug-induced causes"	"D"	649	702455	92.4
	"2018"	"2018"	"District of Columbia"	"11"	"Alcohol-induced causes"	"A"	211	702455	30.0
	"2018"	"2018"	"District of Columbia"	"11"	"All other non-drug and non-alcohol causes"	"O"	4995	702455	711.1
	"2018"	"2018"	"Florida"	"12"	"Drug-induced causes"	"D"	26475	21299325	124.3
	"2018"	"2018"	"Florida"	"12"	"Alcohol-induced causes"	"A"	5178	21299325	24.3
	"2018"	"2018"	"Florida"	"12"	"All other non-drug and non-alcohol causes"	"O"	204406	21299325	959.7
	"2018"	"2018"	"Georgia"	"13"	"Drug-induced causes"	"D"	10116	10519475	96.2
	"2018"	"2018"	"Georgia"	"13"	"Alcohol-induced causes"	"A"	1679	10519475	16.0
	"2018"	"2018"	"Georgia"	"13"	"All other non-drug and non-alcohol causes"	"O"	84947	10519475	807.5
	"2018"	"2018"	"Hawaii"	"15"	"Drug-induced causes"	"D"	1534	1420491	108.0
	"2018"	"2018"	"Hawaii"	"15"	"Alcohol-induced causes"	"A"	171	1420491	12.0
	"2018"	"2018"	"Hawaii"	"15"	"All other non-drug and non-alcohol causes"	"O"	11393	1420491	802.0
	"2018"	"2018"	"Idaho"	"16"	"Drug-induced causes"	"D"	2937	1754208	167.4
	"2018"	"2018"	"Idaho"	"16"	"Alcohol-induced causes"	"A"	502	1754208	28.6
	"2018"	"2018"	"Idaho"	"16"	"All other non-drug and non-alcohol causes"	"O"	14220	1754208	810.6
	"2018"	"2018"	"Illinois"	"17"	"Drug-induced causes"	"D"	13862	12741080	108.8
	"2018"	"2018"	"Illinois"	"17"	"Alcohol-induced causes"	"A"	2477	12741080	19.4
	"2018"	"2018"	"Illinois"	"17"	"All other non-drug and non-alcohol causes"	"O"	109641	12741080	860.5
	"2018"	"2018"	"Indiana"	"18"	"Drug-induced causes"	"D"	12267	6691878	183.3
	"2018"	"2018"	"Indiana"	"18"	"Alcohol-induced causes"	"A"	1661	6691878	24.8
	"2018"	"2018"	"Indiana"	"18"	"All other non-drug and non-alcohol causes"	"O"	65533	6691878	979.3
	"2018"	"2018"	"Iowa"	"19"	"Drug-induced causes"	"D"	5859	3156145	185.6
	"2018"	"2018"	"Iowa"	"19"	"Alcohol-induced causes"	"A"	812	3156145	25.7
	"2018"	"2018"	"Iowa"	"19"	"All other non-drug and non-alcohol causes"	"O"	30256	3156145	958.6
	"2018"	"2018"	"Kansas"	"20"	"Drug-induced causes"	"D"	4997	2911505	171.6
	"2018"	"2018"	"Kansas"	"20"	"Alcohol-induced causes"	"A"	690	2911505	23.7
	"2018"	"2018"	"Kansas"	"20"	"All other non-drug and non-alcohol causes"	"O"	27451	2911505	942.8
	"2018"	"2018"	"Kentucky"	"21"	"Drug-induced causes"	"D"	10485	4468402	234.6
	"2018"	"2018"	"Kentucky"	"21"	"Alcohol-induced causes"	"A"	1048	4468402	23.5
	"2018"	"2018"	"Kentucky"	"21"	"All other non-drug and non-alcohol causes"	"O"	48578	4468402	1087.1
	"2018"	"2018"	"Louisiana"	"22"	"Drug-induced causes"	"D"	6877	4659978	147.6
	"2018"	"2018"	"Louisiana"	"22"	"Alcohol-induced causes"	"A"	828	4659978	17.8
	"2018"	"2018"	"Louisiana"	"22"	"All other non-drug and non-alcohol causes"	"O"	45952	4659978	986.1
	"2018"	"2018"	"Maine"	"23"	"Drug-induced causes"	"D"	3244	1338404	242.4
	"2018"	"2018"	"Maine"	"23"	"Alcohol-induced causes"	"A"	400	1338404	29.9
	"2018"	"2018"	"Maine"	"23"	"All other non-drug and non-alcohol causes"	"O"	14645	1338404	1094.2
	"2018"	"2018"	"Maryland"	"24"	"Drug-induced causes"	"D"	7543	6042718	124.8
	"2018"	"2018"	"Maryland"	"24"	"Alcohol-induced causes"	"A"	1393	6042718	23.1
	"2018"	"2018"	"Maryland"	"24"	"All other non-drug and non-alcohol causes"	"O"	50474	6042718	835.3
	"2018"	"2018"	"Massachusetts"	"25"	"Drug-induced causes"	"D"	8140	6902149	117.9
	"2018"	"2018"	"Massachusetts"	"25"	"Alcohol-induced causes"	"A"	1656	6902149	24.0
	"2018"	"2018"	"Massachusetts"	"25"	"All other non-drug and non-alcohol causes"	"O"	58919	6902149	853.6
	"2018"	"2018"	"Michigan"	"26"	"Drug-induced causes"	"D"	18396	9995915	184.0
	"2018"	"2018"	"Michigan"	"26"	"Alcohol-induced causes"	"A"	2221	9995915	22.2
	"2018"	"2018"	"Michigan"	"26"	"All other non-drug and non-alcohol causes"	"O"	98433	9995915	984.7
	"2018"	"2018"	"Minnesota"	"27"	"Drug-induced causes"	"D"	8685	5611179	154.8
	"2018"	"2018"	"Minnesota"	"27"	"Alcohol-induced causes"	"A"	1672	5611179	29.8
	"2018"	"2018"	"Minnesota"	"27"	"All other non-drug and non-alcohol causes"	"O"	44525	5611179	793.5
	"2018"	"2018"	"Mississippi"	"28"	"Drug-induced causes"	"D"	2362	2986530	79.1
	"2018"	"2018"	"Mississippi"	"28"	"Alcohol-induced causes"	"A"	411	2986530	13.8
	"2018"	"2018"	"Mississippi"	"28"	"All other non-drug and non-alcohol causes"	"O"	32270	2986530	1080.5
	"2018"	"2018"	"Missouri"	"29"	"Drug-induced causes"	"D"	12013	6126452	196.1
	"2018"	"2018"	"Missouri"	"29"	"Alcohol-induced causes"	"A"	1310	6126452	21.4
	"2018"	"2018"	"Missouri"	"29"	"All other non-drug and non-alcohol causes"	"O"	62927	6126452	1027.1
	"2018"	"2018"	"Montana"	"30"	"Drug-induced causes"	"D"	2214	1062305	208.4
	"2018"	"2018"	"Montana"	"30"	"Alcohol-induced causes"	"A"	402	1062305	37.8
	"2018"	"2018"	"Montana"	"30"	"All other non-drug and non-alcohol causes"	"O"	9943	1062305	936.0
	"2018"	"2018"	"Nebraska"	"31"	"Drug-induced causes"	"D"	2968	1929268	153.8
	"2018"	"2018"	"Nebraska"	"31"	"Alcohol-induced causes"	"A"	481	1929268	24.9
	"2018"	"2018"	"Nebraska"	"31"	"All other non-drug and non-alcohol causes"	"O"	16868	1929268	874.3
